Place of Residence,Age Group,Gender,Tipo de dificuldade,Não tem nenhuma dificuldade,Tem alguma dificuldade,Tem muita dificuldade,Não consegue efetuar a ação,freguesia_code,municipio,region
Sintra,40 - 44 anos,M,Memória ou concentração,12649,2255,165,53,1111,Sintra,Grande Lisboa
Sintra,40 - 44 anos,M,Compreender os outros ou fazer-se compreender,14667,381,46,40,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,H,Ver,10660,3433,184,28,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,H,Ouvir,13196,927,84,43,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,H,Andar ou subir degraus,13163,954,152,40,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,H,Memória ou concentração,12525,1634,112,34,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,H,Compreender os outros ou fazer-se compreender,13849,393,43,19,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,M,Ver,10896,5063,402,23,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,M,Ouvir,15310,889,86,34,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,M,Andar ou subir degraus,14405,1713,232,39,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,M,Memória ou concentração,13467,2667,181,64,1111,Sintra,Grande Lisboa
Sintra,45 - 49 anos,M,Compreender os outros ou fazer-se compreender,15847,483,38,28,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,H,Ver,9043,4040,249,27,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,H,Ouvir,12050,1106,107,34,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,H,Andar ou subir degraus,11865,1246,207,44,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,H,Memória ou concentração,11376,1793,133,41,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,H,Compreender os outros ou fazer-se compreender,12844,419,67,25,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,M,Ver,9516,5732,460,29,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,M,Ouvir,14294,1230,101,39,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,M,Andar ou subir degraus,12906,2430,360,38,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,M,Memória ou concentração,12475,2978,227,43,1111,Sintra,Grande Lisboa
Sintra,50 - 54 anos,M,Compreender os outros ou fazer-se compreender,15191,481,42,25,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,H,Ver,7848,3790,279,36,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,H,Ouvir,10398,1332,131,36,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,H,Andar ou subir degraus,9992,1604,306,52,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,H,Memória ou concentração,9642,2059,179,44,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,H,Compreender os outros ou fazer-se compreender,11446,411,72,23,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,M,Ver,8208,4983,509,26,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,M,Ouvir,12110,1379,142,32,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,M,Andar ou subir degraus,10307,2839,527,51,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,M,Memória ou concentração,10416,2974,266,59,1111,Sintra,Grande Lisboa
Sintra,55 - 59 anos,M,Compreender os outros ou fazer-se compreender,13096,521,83,30,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,H,Ver,6507,3083,268,30,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,H,Ouvir,8152,1479,178,34,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,H,Andar ou subir degraus,7621,1845,392,55,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,H,Memória ou concentração,7765,1942,157,35,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,H,Compreender os outros ou fazer-se compreender,9456,380,65,21,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,M,Ver,7105,4163,479,28,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,M,Ouvir,9995,1488,173,39,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,M,Andar ou subir degraus,7931,3092,723,49,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,M,Memória ou concentração,8520,2904,312,47,1111,Sintra,Grande Lisboa
Sintra,60 - 64 anos,M,Compreender os outros ou fazer-se compreender,11261,450,74,26,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,H,Ver,5394,2653,278,36,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,H,Ouvir,6363,1706,223,17,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,H,Andar ou subir degraus,6022,1867,415,75,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,H,Memória ou concentração,6165,1983,164,44,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,H,Compreender os outros ou fazer-se compreender,7901,380,70,34,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,M,Ver,6000,3970,517,28,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,M,Ouvir,8415,1724,273,27,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,M,Andar ou subir degraus,6249,3360,839,80,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,M,Memória ou concentração,7138,2997,322,40,1111,Sintra,Grande Lisboa
Sintra,65 - 69 anos,M,Compreender os outros ou fazer-se compreender,9950,480,70,23,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,H,Ver,4627,2463,327,34,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,H,Ouvir,5020,2022,367,19,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,H,Andar ou subir degraus,4871,2032,482,91,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,H,Memória ou concentração,4882,2252,250,65,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,H,Compreender os outros ou fazer-se compreender,6899,442,93,35,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,M,Ver,5017,3946,605,37,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,M,Ouvir,7072,2086,382,30,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,M,Andar ou subir degraus,4733,3625,1131,124,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,M,Memória ou concentração,5842,3244,421,97,1111,Sintra,Grande Lisboa
Sintra,70 - 74 anos,M,Compreender os outros ou fazer-se compreender,8890,574,95,60,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,H,Ver,6051,4955,1055,90,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,H,Ouvir,6017,4569,1438,91,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,H,Andar ou subir degraus,5228,4621,1869,452,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,H,Memória ou concentração,5995,4870,996,283,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,H,Compreender os outros ou fazer-se compreender,10098,1549,363,141,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,M,Ver,6723,8818,2618,157,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,M,Ouvir,9222,6425,2480,135,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,M,Andar ou subir degraus,4386,7655,5099,1185,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,M,Memória ou concentração,7434,7683,2287,889,1111,Sintra,Grande Lisboa
Sintra,75 ou mais anos,M,Compreender os outros ou fazer-se compreender,14232,2805,833,443,1111,Sintra,Grande Lisboa
Vila Franca de Xira,Total,H,Ver,39878,12075,1145,123,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,H,Ouvir,45888,5895,1147,124,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,H,Andar ou subir degraus,45364,6006,1626,309,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,H,Memória ou concentração,43575,8465,965,261,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,H,Compreender os outros ou fazer-se compreender,50709,2042,398,175,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,M,Ver,39853,17947,2201,116,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,M,Ouvir,51973,6359,1410,147,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,M,Andar ou subir degraus,46171,9994,3353,628,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,M,Memória ou concentração,45438,12486,1673,495,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,Total,M,Compreender os outros ou fazer-se compreender,56906,2424,526,272,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,H,Ver,3425,364,17,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,H,Ouvir,3753,35,7,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,H,Andar ou subir degraus,3768,29,6,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,H,Memória ou concentração,3526,243,37,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,H,Compreender os outros ou fazer-se compreender,3694,86,20,11,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,M,Ver,3137,550,47,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,M,Ouvir,3684,42,4,4,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,M,Andar ou subir degraus,3669,61,7,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,M,Memória ou concentração,3407,289,30,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,15 - 19 anos,M,Compreender os outros ou fazer-se compreender,3650,74,7,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,H,Ver,3203,373,21,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,H,Ouvir,3537,39,9,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,H,Andar ou subir degraus,3546,37,8,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,H,Memória ou concentração,3344,221,26,11,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,H,Compreender os outros ou fazer-se compreender,3492,83,15,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,M,Ver,3019,587,38,1,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,M,Ouvir,3538,84,7,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,M,Andar ou subir degraus,3558,85,4,4,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,M,Memória ou concentração,3273,356,24,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,20 - 24 anos,M,Compreender os outros ou fazer-se compreender,3575,67,6,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,H,Ver,3210,386,24,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,H,Ouvir,3529,76,5,4,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,H,Andar ou subir degraus,3551,53,7,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,H,Memória ou concentração,3295,295,23,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,H,Compreender os outros ou fazer-se compreender,3527,79,11,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,M,Ver,3034,595,34,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,M,Ouvir,3572,76,7,2,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,M,Andar ou subir degraus,3566,86,9,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,M,Memória ou concentração,3202,435,22,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,25 - 29 anos,M,Compreender os outros ou fazer-se compreender,3591,54,9,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,H,Ver,3422,379,23,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,H,Ouvir,3718,91,11,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,H,Andar ou subir degraus,3720,94,14,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,H,Memória ou concentração,3425,388,16,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,H,Compreender os outros ou fazer-se compreender,3714,106,14,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,M,Ver,3350,743,37,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,M,Ouvir,3975,120,14,4,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,M,Andar ou subir degraus,3976,135,10,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,M,Memória ou concentração,3545,542,29,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,30 - 34 anos,M,Compreender os outros ou fazer-se compreender,4013,91,13,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,H,Ver,4013,499,38,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,H,Ouvir,4371,159,11,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,H,Andar ou subir degraus,4395,142,23,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,H,Memória ou concentração,4059,467,25,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,H,Compreender os outros ou fazer-se compreender,4420,116,19,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,M,Ver,3990,859,55,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,M,Ouvir,4703,176,7,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,M,Andar ou subir degraus,4627,256,23,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,M,Memória ou concentração,4181,688,37,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,35 - 39 anos,M,Compreender os outros ou fazer-se compreender,4801,99,13,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,H,Ver,4684,751,41,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,H,Ouvir,5216,231,16,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,H,Andar ou subir degraus,5197,243,43,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,H,Memória ou concentração,4844,603,29,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,H,Compreender os outros ou fazer-se compreender,5341,120,26,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,M,Ver,4592,1347,77,5,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,M,Ouvir,5697,271,23,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,M,Andar ou subir degraus,5521,448,47,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,M,Memória ou concentração,5019,937,61,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,40 - 44 anos,M,Compreender os outros ou fazer-se compreender,5855,135,18,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,H,Ver,3924,1401,86,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,H,Ouvir,4986,371,37,11,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,H,Andar ou subir degraus,4967,380,70,20,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,H,Memória ou concentração,4668,694,61,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,H,Compreender os outros ou fazer-se compreender,5262,137,23,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,M,Ver,3924,1948,134,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,M,Ouvir,5541,396,34,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,M,Andar ou subir degraus,5298,600,94,17,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,M,Memória ou concentração,4910,1010,70,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,45 - 49 anos,M,Compreender os outros ou fazer-se compreender,5849,136,21,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,H,Ver,2981,1387,82,11,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,H,Ouvir,3983,416,31,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,H,Andar ou subir degraus,3975,408,73,14,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,H,Memória ou concentração,3759,655,43,11,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,H,Compreender os outros ou fazer-se compreender,4311,148,13,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,M,Ver,2935,1826,153,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,M,Ouvir,4435,414,32,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,M,Andar ou subir degraus,4017,777,114,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,M,Memória ou concentração,3849,966,68,21,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,50 - 54 anos,M,Compreender os outros ou fazer-se compreender,4778,132,7,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,H,Ver,2606,1239,83,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,H,Ouvir,3358,505,45,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,H,Andar ou subir degraus,3246,585,97,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,H,Memória ou concentração,3189,681,54,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,H,Compreender os outros ou fazer-se compreender,3770,140,18,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,M,Ver,2846,1695,150,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,M,Ouvir,4139,469,61,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,M,Andar ou subir degraus,3527,990,173,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,M,Memória ou concentração,3540,1035,105,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,55 - 59 anos,M,Compreender os outros ou fazer-se compreender,4525,156,14,3,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,H,Ver,2383,1213,90,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,H,Ouvir,2912,652,101,8,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,H,Andar ou subir degraus,2848,696,143,16,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,H,Memória ou concentração,2866,736,70,18,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,H,Compreender os outros ou fazer-se compreender,3532,148,22,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,M,Ver,2610,1663,186,6,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,M,Ouvir,3773,575,75,17,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,M,Andar ou subir degraus,2890,1263,294,17,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,M,Memória ou concentração,3211,1119,108,21,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,60 - 64 anos,M,Compreender os outros ou fazer-se compreender,4253,182,16,13,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,H,Ver,2119,1151,110,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,H,Ouvir,2505,745,114,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,H,Andar ou subir degraus,2428,781,164,29,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,H,Memória ou concentração,2459,851,71,21,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,H,Compreender os outros ou fazer-se compreender,3231,141,24,14,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,M,Ver,2341,1556,200,12,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,M,Ouvir,3298,687,100,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,M,Andar ou subir degraus,2439,1335,321,24,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,M,Memória ou concentração,2762,1194,123,25,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,65 - 69 anos,M,Compreender os outros ou fazer-se compreender,3893,178,27,19,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,H,Ver,1777,1081,136,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,H,Ouvir,1956,889,145,10,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,H,Andar ou subir degraus,1942,834,215,28,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,H,Memória ou concentração,1966,932,94,20,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,H,Compreender os outros ou fazer-se compreender,2780,183,27,22,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,M,Ver,1760,1457,195,7,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,M,Ouvir,2463,795,141,9,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,M,Andar ou subir degraus,1591,1366,426,35,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,M,Memória ou concentração,2027,1204,159,26,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,70 - 74 anos,M,Compreender os outros ou fazer-se compreender,3169,204,31,15,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,H,Ver,2131,1851,394,31,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,H,Ouvir,2064,1686,615,28,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,H,Andar ou subir degraus,1781,1724,763,147,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,H,Memória ou concentração,2175,1699,416,111,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,H,Compreender os outros ou fazer-se compreender,3635,555,166,63,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,M,Ver,2315,3121,895,43,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,M,Ouvir,3155,2254,905,45,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,M,Andar ou subir degraus,1492,2592,1831,464,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,M,Memória ou concentração,2512,2711,837,325,1114,Vila Franca de Xira,Grande Lisboa
Vila Franca de Xira,75 ou mais anos,M,Compreender os outros ou fazer-se compreender,4954,916,344,163,1114,Vila Franca de Xira,Grande Lisboa
