Place of Residence,Age Group,Gender,Total,Portuguesa,Estrangeira,Europa,Alemanha,Áustria,Bélgica,Bulgária,Espanha,França,Irlanda,Itália,Luxemburgo,Países Baixos,Polónia,Roménia,Suécia,Federação da Rússia,Suíça,Ucrânia,África,África do Sul,Angola,Cabo Verde,Guiné-Bissau,Moçambique,São Tomé e Príncipe,América,Canadá,Estados Unidos da América,Argentina,Brasil,Venezuela,Ásia,Bangladeche,China,Índia,Nepal,Paquistão,Oceânia,freguesia_code,municipio,region
Avenidas Novas,15 - 19 anos,M,535,476,59,10,2,0,0,0,0,3,0,0,1,0,0,0,0,0,2,0,21,0,13,3,0,5,0,22,0,2,0,19,1,6,0,1,0,2,1,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,20 - 24 anos,H,665,558,107,19,2,0,3,0,1,5,0,3,1,1,0,0,0,0,0,0,21,0,8,4,0,6,1,49,1,3,0,43,2,18,2,9,0,2,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,20 - 24 anos,M,743,595,148,42,3,0,2,0,6,8,0,3,3,3,2,0,1,0,1,3,21,0,7,4,0,9,1,64,0,3,0,55,5,21,2,7,1,3,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,25 - 29 anos,H,838,663,175,49,4,0,2,0,5,15,0,5,1,2,1,0,0,0,5,3,14,1,3,3,1,3,1,86,5,3,0,67,7,26,4,7,5,2,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,25 - 29 anos,M,874,634,240,77,3,0,3,1,15,12,0,11,3,0,5,2,0,1,3,3,29,2,13,6,1,2,1,109,3,5,1,92,5,25,3,10,3,1,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,30 - 34 anos,H,796,604,192,49,4,1,0,1,7,9,0,10,0,3,1,2,0,3,2,1,13,0,4,4,1,0,2,93,0,7,1,75,3,36,11,7,0,8,2,1,110657,Lisboa,Grande Lisboa
Avenidas Novas,30 - 34 anos,M,801,585,216,55,3,0,1,0,10,10,0,5,0,1,3,2,0,5,4,3,20,0,8,6,1,1,0,114,1,2,2,98,2,27,4,8,2,8,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,35 - 39 anos,H,751,586,165,41,6,1,1,0,7,14,0,3,0,0,0,1,0,1,0,1,22,1,6,5,3,2,1,84,1,4,0,74,3,18,4,3,1,5,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,35 - 39 anos,M,814,618,196,44,6,0,0,1,9,7,0,4,0,1,1,3,0,3,1,2,31,4,12,4,3,4,0,101,2,4,1,87,4,20,1,4,0,4,1,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,40 - 44 anos,H,773,644,129,41,5,0,1,0,9,10,0,2,0,2,0,4,1,0,1,0,15,0,6,3,0,5,0,60,1,7,3,47,1,13,2,3,1,2,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,40 - 44 anos,M,831,652,179,44,3,0,0,1,7,11,0,4,0,0,1,2,1,1,3,0,38,2,19,6,2,6,3,82,2,4,3,71,1,15,0,5,1,1,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,45 - 49 anos,H,764,608,156,44,7,0,0,0,4,13,1,2,0,2,0,1,0,1,1,1,59,1,35,3,2,15,1,41,1,2,1,31,4,12,0,6,0,2,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,45 - 49 anos,M,808,595,213,50,5,0,1,0,7,19,0,3,0,0,0,0,1,1,3,1,86,3,47,8,1,24,3,68,1,2,2,59,3,9,0,5,0,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,50 - 54 anos,H,675,516,159,52,5,0,1,0,6,17,2,3,2,1,0,0,0,0,1,3,73,2,30,3,1,32,2,24,0,1,1,22,0,9,1,7,0,0,1,1,110657,Lisboa,Grande Lisboa
Avenidas Novas,50 - 54 anos,M,820,638,182,41,4,0,1,0,7,15,1,2,0,0,1,1,0,0,0,5,81,1,35,17,3,21,1,45,0,1,0,38,5,15,0,9,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,55 - 59 anos,H,676,537,139,26,6,0,1,0,5,3,0,2,0,0,0,0,0,1,0,3,69,0,44,4,2,14,1,31,1,4,1,24,1,12,0,3,1,0,0,1,110657,Lisboa,Grande Lisboa
Avenidas Novas,55 - 59 anos,M,745,576,169,24,1,0,1,0,5,7,0,2,0,0,0,0,0,1,3,2,90,0,40,17,1,24,2,47,1,2,0,40,2,8,1,3,0,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,60 - 64 anos,H,560,456,104,14,0,0,0,0,3,2,1,2,0,0,0,0,0,0,1,1,63,0,30,8,1,19,1,22,0,4,1,16,0,5,0,0,3,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,60 - 64 anos,M,750,614,136,18,1,0,1,0,4,3,0,0,0,0,0,0,0,0,0,5,77,0,38,14,1,23,0,37,0,5,0,28,1,4,0,1,2,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,65 - 69 anos,H,527,426,101,22,2,0,1,0,3,6,2,4,0,0,0,0,1,0,1,0,58,0,21,16,0,16,3,17,0,5,0,11,0,4,1,0,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,65 - 69 anos,M,689,562,127,18,1,0,2,0,3,4,0,0,0,2,1,0,0,1,1,1,74,0,31,13,2,22,3,29,0,4,1,20,1,6,0,0,2,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,70 - 74 anos,H,517,435,82,15,2,0,1,0,1,5,0,4,0,0,0,0,0,0,0,1,45,0,15,11,1,13,2,18,1,3,0,12,1,4,0,0,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,70 - 74 anos,M,680,582,98,16,0,0,1,0,1,6,0,2,0,0,0,0,0,1,2,1,59,1,28,10,1,15,2,18,1,0,0,15,1,5,0,2,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,75 - 79 anos,H,376,339,37,7,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,14,0,6,4,1,2,0,11,0,0,0,10,0,5,0,0,5,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,75 - 79 anos,M,602,540,62,12,1,0,0,0,1,6,0,1,0,1,0,0,1,0,0,0,37,0,16,6,2,9,3,10,0,0,1,8,0,3,0,0,3,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,80 - 84 anos,H,302,277,25,5,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,17,0,8,2,1,5,1,2,0,1,0,1,0,1,0,0,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,80 - 84 anos,M,572,522,50,20,1,0,1,0,5,7,1,0,0,0,0,1,0,0,0,0,22,1,12,2,0,5,1,2,0,0,0,2,0,6,0,1,4,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,85 e mais anos,H,320,298,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,6,5,1,2,0,5,0,2,0,3,0,1,0,0,1,0,0,0,110657,Lisboa,Grande Lisboa
Avenidas Novas,85 e mais anos,M,873,797,76,18,0,0,1,0,10,4,0,2,0,0,0,0,0,0,0,0,48,0,29,6,0,11,1,7,0,1,0,6,0,3,0,0,2,0,0,0,110657,Lisboa,Grande Lisboa
Beato,Total,H,5786,4697,1089,244,18,1,9,7,16,41,0,21,1,1,1,40,2,7,6,43,288,2,103,55,37,52,14,276,3,3,3,250,11,280,81,16,77,84,12,1,110607,Lisboa,Grande Lisboa
Beato,Total,M,6397,5363,1034,225,15,2,1,12,27,38,1,12,1,1,5,28,2,13,3,37,308,6,131,71,21,54,18,355,4,3,1,315,15,146,22,23,33,58,3,0,110607,Lisboa,Grande Lisboa
Beato,0 - 4 anos,H,219,217,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,0 - 4 anos,M,226,221,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,1,0,0,0,110607,Lisboa,Grande Lisboa
Beato,5 - 9 anos,H,227,209,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,1,0,0,0,7,0,1,0,6,0,6,1,1,1,2,1,0,110607,Lisboa,Grande Lisboa
Beato,5 - 9 anos,M,204,185,19,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,0,1,0,1,6,0,0,0,6,0,6,1,1,1,2,1,0,110607,Lisboa,Grande Lisboa
Beato,10 - 14 anos,H,249,224,25,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,11,0,1,0,9,1,6,2,0,2,2,0,0,110607,Lisboa,Grande Lisboa
Beato,10 - 14 anos,M,226,208,18,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1,3,2,1,0,1,7,0,0,0,7,0,2,1,0,1,0,0,0,110607,Lisboa,Grande Lisboa
Beato,15 - 19 anos,H,280,247,33,7,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,11,0,2,2,3,1,2,11,0,0,0,11,0,4,0,0,1,3,0,0,110607,Lisboa,Grande Lisboa
Beato,15 - 19 anos,M,236,208,28,3,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,10,0,3,5,0,2,0,10,0,0,0,9,1,5,2,1,1,1,0,0,110607,Lisboa,Grande Lisboa
Beato,20 - 24 anos,H,342,254,88,24,1,0,0,1,3,1,0,4,0,0,0,3,0,2,0,6,19,0,4,7,4,1,1,25,0,0,0,21,3,20,7,0,6,5,1,0,110607,Lisboa,Grande Lisboa
Beato,20 - 24 anos,M,290,232,58,15,0,0,0,1,4,2,0,1,0,1,0,1,0,1,0,1,8,0,5,2,1,0,0,27,0,0,0,24,1,8,2,0,1,4,0,0,110607,Lisboa,Grande Lisboa
Beato,25 - 29 anos,H,445,292,153,24,4,0,2,1,2,3,0,1,0,0,0,0,0,0,2,7,20,0,4,7,6,0,0,56,0,0,1,52,2,53,10,0,20,22,0,0,110607,Lisboa,Grande Lisboa
Beato,25 - 29 anos,M,439,305,134,28,4,0,1,0,7,4,0,3,0,0,1,2,0,1,1,2,14,0,1,9,4,0,0,57,0,0,0,50,2,35,2,6,7,20,0,0,110607,Lisboa,Grande Lisboa
Beato,30 - 34 anos,H,462,284,178,32,0,0,2,1,4,4,0,5,0,0,0,3,0,2,0,2,18,1,4,5,2,0,2,65,1,0,1,58,4,63,23,1,9,25,5,0,110607,Lisboa,Grande Lisboa
Beato,30 - 34 anos,M,429,292,137,37,3,0,0,2,4,8,0,5,0,0,1,6,0,0,1,3,14,0,2,5,4,0,3,54,0,0,0,51,3,32,7,5,6,14,0,0,110607,Lisboa,Grande Lisboa
Beato,35 - 39 anos,H,390,260,130,35,2,1,1,0,6,6,0,3,1,1,0,10,0,1,0,2,13,0,3,3,3,3,0,29,0,0,0,29,0,53,23,2,12,13,2,0,110607,Lisboa,Grande Lisboa
Beato,35 - 39 anos,M,397,289,108,31,2,0,0,3,3,5,0,2,0,0,1,6,0,1,1,1,14,1,5,3,0,0,4,44,1,1,0,40,2,19,2,2,4,7,1,0,110607,Lisboa,Grande Lisboa
Beato,40 - 44 anos,H,452,338,114,26,3,0,1,1,1,5,0,2,0,0,0,6,0,0,1,4,17,0,6,1,2,3,2,31,0,1,1,29,0,40,11,5,14,7,1,0,110607,Lisboa,Grande Lisboa
Beato,40 - 44 anos,M,398,304,94,28,3,0,0,0,1,5,0,0,0,0,1,5,1,3,0,7,19,2,5,6,2,2,1,35,0,0,0,32,1,12,4,3,2,3,0,0,110607,Lisboa,Grande Lisboa
Beato,45 - 49 anos,H,438,357,81,23,0,0,0,1,0,8,0,0,0,0,1,2,1,0,1,6,40,1,23,2,3,8,1,10,0,0,0,9,1,8,2,0,4,2,0,0,110607,Lisboa,Grande Lisboa
Beato,45 - 49 anos,M,457,344,113,13,0,0,0,1,1,5,0,0,0,0,0,2,0,0,0,3,52,0,28,7,3,11,2,41,2,0,1,34,2,7,0,2,2,2,0,0,110607,Lisboa,Grande Lisboa
Beato,50 - 54 anos,H,344,277,67,18,1,0,0,1,0,1,0,3,0,0,0,4,0,0,1,5,29,0,13,2,4,7,1,12,0,0,0,12,0,8,1,3,3,0,0,0,110607,Lisboa,Grande Lisboa
Beato,50 - 54 anos,M,407,328,79,19,0,0,0,0,1,2,0,1,0,0,0,4,0,2,0,6,36,2,18,7,1,5,1,22,1,0,0,20,0,2,0,0,1,1,0,0,110607,Lisboa,Grande Lisboa
Beato,55 - 59 anos,H,382,309,73,15,1,0,1,0,0,1,0,2,0,0,0,3,0,1,1,2,40,0,16,7,3,9,2,10,1,0,0,7,0,8,1,2,2,2,1,0,110607,Lisboa,Grande Lisboa
Beato,55 - 59 anos,M,392,326,66,15,2,1,0,2,0,0,0,0,0,0,0,1,0,1,0,6,26,0,10,5,1,9,1,19,0,0,0,16,2,6,0,2,2,1,0,0,110607,Lisboa,Grande Lisboa
Beato,60 - 64 anos,H,331,284,47,16,2,0,0,0,0,3,0,1,0,0,0,3,0,1,0,5,24,0,5,5,6,7,1,4,0,0,0,3,0,3,0,0,1,1,1,0,110607,Lisboa,Grande Lisboa
Beato,60 - 64 anos,M,379,326,53,12,1,0,0,1,0,2,0,0,0,0,0,0,0,2,0,5,21,0,7,4,1,8,1,14,0,1,0,12,0,6,1,1,2,1,1,0,110607,Lisboa,Grande Lisboa
Beato,65 - 69 anos,H,308,271,37,10,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,21,0,5,7,0,6,2,1,0,0,0,1,0,4,0,1,1,0,0,1,110607,Lisboa,Grande Lisboa
Beato,65 - 69 anos,M,378,335,43,9,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,2,24,0,11,5,0,6,1,9,0,1,0,6,0,1,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,70 - 74 anos,H,286,269,17,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,10,0,3,2,1,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,70 - 74 anos,M,433,402,31,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0,10,4,1,6,2,4,0,0,0,4,0,2,0,0,1,1,0,0,110607,Lisboa,Grande Lisboa
Beato,75 - 79 anos,H,263,253,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,3,0,2,1,0,0,1,0,2,0,1,1,0,0,0,110607,Lisboa,Grande Lisboa
Beato,75 - 79 anos,M,397,382,15,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,0,3,3,1,1,0,1,0,0,0,0,1,2,0,0,1,1,0,0,110607,Lisboa,Grande Lisboa
Beato,80 - 84 anos,H,209,200,9,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,80 - 84 anos,M,363,348,15,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,7,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,85 e mais anos,H,159,152,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Beato,85 e mais anos,M,346,328,18,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,15,0,10,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110607,Lisboa,Grande Lisboa
Belém,Total,H,7574,6595,979,263,28,4,10,0,30,63,3,14,2,4,3,14,2,3,13,10,323,2,143,46,17,76,11,297,6,24,7,230,15,91,14,24,17,12,2,5,110658,Lisboa,Grande Lisboa
Belém,Total,M,8972,7685,1287,366,40,8,14,0,48,72,0,17,4,10,12,19,3,12,14,20,440,11,199,62,15,112,14,389,6,28,8,318,12,89,6,22,18,5,0,3,110658,Lisboa,Grande Lisboa
Belém,0 - 4 anos,H,392,368,24,8,2,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,10,0,0,0,10,0,3,0,0,0,0,0,2,110658,Lisboa,Grande Lisboa
Belém,0 - 4 anos,M,371,344,27,15,3,0,0,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,8,1,2,0,4,0,2,0,0,1,0,0,1,110658,Lisboa,Grande Lisboa
Belém,5 - 9 anos,H,376,343,33,13,2,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,1,1,14,1,2,0,0,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,5 - 9 anos,M,416,366,50,17,2,0,2,0,2,3,0,0,1,0,2,0,0,0,1,1,9,0,4,2,1,0,0,21,0,2,0,17,0,3,0,1,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,10 - 14 anos,H,463,421,42,16,1,0,0,0,5,4,0,1,0,0,0,0,0,0,1,0,6,0,3,1,0,0,0,17,0,2,0,13,0,3,0,1,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,10 - 14 anos,M,450,409,41,16,3,0,0,0,2,3,0,0,0,0,1,0,0,0,1,1,5,0,0,1,0,0,1,15,0,1,0,14,0,5,0,1,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,15 - 19 anos,H,437,399,38,13,1,1,1,0,1,4,0,0,0,1,0,2,0,0,1,0,9,0,3,3,0,0,0,13,0,2,0,8,2,3,0,3,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,15 - 19 anos,M,400,372,28,11,0,1,1,0,2,0,0,0,0,0,0,2,0,0,1,1,2,0,1,1,0,0,0,12,0,4,0,7,0,2,0,0,1,0,0,1,110658,Lisboa,Grande Lisboa
Belém,20 - 24 anos,H,494,442,52,15,0,0,1,0,1,1,0,0,1,1,0,2,0,0,0,1,13,0,3,6,4,0,0,18,0,3,0,14,1,6,2,2,0,2,0,0,110658,Lisboa,Grande Lisboa
Belém,20 - 24 anos,M,398,345,53,13,2,0,1,0,0,2,0,1,0,1,0,2,0,0,0,2,17,1,5,3,3,4,0,16,0,1,0,14,1,7,2,2,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,25 - 29 anos,H,361,304,57,17,0,1,2,0,1,3,0,1,0,0,0,1,0,1,3,1,9,0,5,3,0,0,0,24,0,2,0,20,1,7,2,1,0,4,0,0,110658,Lisboa,Grande Lisboa
Belém,25 - 29 anos,M,408,320,88,29,3,1,1,0,0,4,0,3,0,1,1,4,0,1,0,0,17,1,8,4,0,0,1,36,0,0,2,34,0,6,1,1,2,2,0,0,110658,Lisboa,Grande Lisboa
Belém,30 - 34 anos,H,404,324,80,15,2,0,0,0,0,6,0,1,0,1,0,0,0,0,0,3,14,1,5,2,1,0,1,31,0,0,1,29,0,20,5,1,4,4,2,0,110658,Lisboa,Grande Lisboa
Belém,30 - 34 anos,M,434,327,107,43,2,0,2,0,8,4,0,0,1,0,2,3,2,1,3,3,11,2,3,4,0,1,0,39,0,4,0,31,1,14,1,0,2,2,0,0,110658,Lisboa,Grande Lisboa
Belém,35 - 39 anos,H,424,343,81,23,5,1,0,0,2,7,0,0,0,1,0,1,0,0,0,1,9,0,2,3,1,0,2,43,2,1,1,33,4,6,2,0,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,35 - 39 anos,M,501,399,102,33,2,1,0,0,5,5,0,2,1,0,2,2,0,2,0,1,10,1,4,2,0,0,1,52,1,3,1,45,1,7,0,4,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,40 - 44 anos,H,538,444,94,33,3,0,1,0,4,7,2,1,1,0,2,3,0,0,0,0,12,0,6,0,2,1,1,38,1,2,1,28,4,10,1,3,2,1,0,1,110658,Lisboa,Grande Lisboa
Belém,40 - 44 anos,M,630,514,116,36,4,1,1,0,5,13,0,4,0,0,2,0,0,0,0,2,17,0,7,5,0,1,1,53,2,4,1,41,3,10,0,6,1,1,0,0,110658,Lisboa,Grande Lisboa
Belém,45 - 49 anos,H,574,454,120,36,6,0,0,0,4,10,0,1,0,0,1,1,1,0,0,3,47,1,26,2,2,13,1,31,1,3,2,22,0,6,0,5,0,1,0,0,110658,Lisboa,Grande Lisboa
Belém,45 - 49 anos,M,660,521,139,35,6,0,2,0,5,12,0,2,0,1,0,0,0,0,0,3,59,0,32,6,1,18,0,42,0,3,1,35,0,3,0,1,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,50 - 54 anos,H,504,423,81,25,2,0,1,0,6,7,0,4,0,0,0,1,0,0,0,0,38,0,20,2,3,10,0,11,0,2,0,9,0,7,0,4,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,50 - 54 anos,M,624,499,125,26,1,0,0,0,4,5,0,1,0,2,0,2,0,1,3,1,66,4,29,10,1,20,0,25,0,1,0,20,2,8,2,3,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,55 - 59 anos,H,482,401,81,10,1,0,0,0,0,3,0,1,0,0,0,1,0,1,0,0,45,0,29,3,1,11,0,21,1,3,0,15,1,4,1,2,1,0,0,1,110658,Lisboa,Grande Lisboa
Belém,55 - 59 anos,M,536,442,94,19,0,1,0,0,1,2,0,1,0,1,0,1,1,4,3,3,40,0,18,6,2,13,1,28,0,1,0,24,2,6,0,1,1,0,0,1,110658,Lisboa,Grande Lisboa
Belém,60 - 64 anos,H,391,325,66,12,0,0,2,0,0,3,1,0,0,0,0,1,1,0,1,1,38,0,15,2,1,18,0,10,0,3,0,7,0,6,1,1,2,0,0,0,110658,Lisboa,Grande Lisboa
Belém,60 - 64 anos,M,487,412,75,19,0,0,0,0,3,3,0,2,0,1,0,1,0,3,0,2,38,0,18,4,1,11,3,13,0,1,0,10,1,5,0,1,2,0,0,0,110658,Lisboa,Grande Lisboa
Belém,65 - 69 anos,H,381,345,36,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26,0,9,4,0,9,1,4,0,0,0,3,1,2,0,0,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,65 - 69 anos,M,554,481,73,10,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,52,0,28,3,3,12,3,8,0,0,0,8,0,3,0,1,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,70 - 74 anos,H,415,368,47,12,1,1,1,0,0,2,0,3,0,0,0,0,0,0,2,0,31,0,7,8,2,7,3,2,0,0,0,2,0,1,0,0,1,0,0,1,110658,Lisboa,Grande Lisboa
Belém,70 - 74 anos,M,551,498,53,13,0,0,0,0,1,7,0,0,1,1,1,0,0,0,1,0,28,0,11,2,1,12,2,11,1,0,2,8,0,1,0,0,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,75 - 79 anos,H,371,346,25,8,0,0,1,0,1,3,0,0,0,0,0,0,0,1,1,0,10,0,4,2,0,3,1,4,1,0,0,2,0,3,0,1,2,0,0,0,110658,Lisboa,Grande Lisboa
Belém,75 - 79 anos,M,549,501,48,9,5,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,29,0,12,2,1,11,0,6,1,0,1,3,1,4,0,0,4,0,0,0,110658,Lisboa,Grande Lisboa
Belém,80 - 84 anos,H,284,272,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,4,3,0,1,0,1,0,0,0,1,0,2,0,0,2,0,0,0,110658,Lisboa,Grande Lisboa
Belém,80 - 84 anos,M,437,407,30,9,3,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,17,1,10,1,0,5,0,3,0,1,0,2,0,1,0,0,1,0,0,0,110658,Lisboa,Grande Lisboa
Belém,85 e mais anos,H,283,273,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,110658,Lisboa,Grande Lisboa
Belém,85 e mais anos,M,566,528,38,13,1,1,2,0,3,2,0,0,0,0,1,2,0,0,1,0,22,1,8,6,1,4,1,1,0,0,0,1,0,2,0,0,1,0,0,0,110658,Lisboa,Grande Lisboa
Benfica,Total,H,15808,13966,1842,341,31,2,10,5,29,67,2,19,8,11,0,30,2,11,12,50,679,8,322,107,29,161,22,616,5,18,5,537,25,205,62,31,27,30,10,1,110608,Lisboa,Grande Lisboa
Benfica,Total,M,19554,17071,2483,442,37,0,8,9,46,90,4,16,4,7,5,40,0,14,13,82,1020,23,496,186,52,203,24,860,6,18,4,769,38,161,15,41,22,16,7,0,110608,Lisboa,Grande Lisboa
Benfica,0 - 4 anos,H,645,630,15,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,8,0,1,0,7,0,2,0,1,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,0 - 4 anos,M,658,632,26,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,0,2,1,0,2,0,12,0,1,0,10,1,4,1,1,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,5 - 9 anos,H,702,644,58,14,0,0,0,0,1,1,0,0,0,1,0,1,0,0,2,0,10,0,7,1,1,1,0,30,0,1,1,25,2,4,2,0,0,1,0,0,110608,Lisboa,Grande Lisboa
Benfica,5 - 9 anos,M,662,610,52,9,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,10,0,6,2,0,1,0,24,0,0,0,24,0,9,2,3,0,0,0,0,110608,Lisboa,Grande Lisboa
Benfica,10 - 14 anos,H,768,702,66,10,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,17,0,14,0,1,0,0,30,0,1,0,25,2,9,1,3,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,10 - 14 anos,M,666,613,53,11,1,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,14,0,11,1,0,2,0,24,0,0,0,22,2,4,0,0,0,1,1,0,110608,Lisboa,Grande Lisboa
Benfica,15 - 19 anos,H,750,692,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,17,4,2,1,0,27,0,0,0,24,0,6,1,1,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,15 - 19 anos,M,691,629,62,6,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,20,1,10,5,2,0,0,33,0,0,0,30,3,3,0,1,0,0,1,0,110608,Lisboa,Grande Lisboa
Benfica,20 - 24 anos,H,829,726,103,19,0,0,0,0,2,0,0,0,0,2,0,4,0,3,2,4,34,1,22,6,1,0,0,37,0,2,0,31,1,13,4,1,2,3,0,0,110608,Lisboa,Grande Lisboa
Benfica,20 - 24 anos,M,923,792,131,20,1,0,0,0,0,2,0,0,0,0,0,6,0,0,1,5,48,0,26,15,1,5,0,53,1,1,1,46,3,10,3,3,1,2,0,0,110608,Lisboa,Grande Lisboa
Benfica,25 - 29 anos,H,1021,851,170,31,1,1,1,0,5,4,0,3,4,1,0,1,1,0,1,4,27,2,5,8,5,2,0,93,0,3,0,85,2,19,4,1,3,11,0,0,110608,Lisboa,Grande Lisboa
Benfica,25 - 29 anos,M,1201,969,232,63,5,0,3,0,5,9,0,3,2,4,2,2,0,3,4,12,52,2,20,21,2,3,2,103,1,2,0,98,2,14,0,1,1,5,1,0,110608,Lisboa,Grande Lisboa
Benfica,30 - 34 anos,H,1130,900,230,39,2,0,1,1,4,8,0,8,1,0,0,2,0,2,2,4,29,0,10,13,4,1,1,126,2,2,2,112,3,36,16,3,3,8,2,0,110608,Lisboa,Grande Lisboa
